Date,Open,High,Low,Close,Volume,AdjClose
6/1/2009,9517.49,9793.47,9491.26,9768.01,167000,9768.01
5/25/2009,9245.95,9522.5,9231.93,9522.5,146100,9522.5
5/18/2009,9167.05,9399.4,8997.74,9225.81,145200,9225.81
5/11/2009,9460.72,9503.91,9052.41,9265.02,187300,9265.02
5/7/2009,9102.35,9464.43,9100.11,9432.83,229600,9432.83
4/27/2009,8783.34,9017.32,8493.77,8977.37,162800,8977.37
4/20/2009,8899.59,8933.8,8612.76,8707.99,187300,8707.99
4/13/2009,8930.35,9030,8681.03,8907.58,172900,8907.58
4/6/2009,8856.84,9068.8,8556.75,8964.11,182500,8964.11
3/30/2009,8621.85,8884.63,8084.62,8749.84,186000,8749.84
3/23/2009,7943.14,8843.18,7922.55,8626.97,165600,8626.97
3/16/2009,7630.2,8054.35,7630.2,7945.96,159100,7945.96
3/9/2009,7191.13,7571.45,7021.28,7569.28,158300,7569.28
3/2/2009,7454.28,7532.87,7088.47,7173.1,155300,7173.1
2/23/2009,7314.3,7599.81,7155.16,7568.42,152000,7568.42
2/16/2009,7732.68,7804.24,7382.33,7416.38,131900,7416.38
2/9/2009,8178.07,8257.71,7685.68,7779.4,143600,7779.4
2/2/2009,7908.51,8169.04,7795.27,8076.62,162900,8076.62
1/26/2009,7714.26,8305.38,7671.04,7994.05,143100,7994.05
1/19/2009,8318.26,8351.68,7745.25,7745.25,128000,7745.25
1/13/2009,8732.63,8732.93,7997.73,8230.15,141800,8230.15
1/5/2009,8991.21,9325.35,8773.2,8836.8,146400,8836.8
12/29/2008,8726.31,8859.56,8638.6,8859.56,72000,8859.56
12/22/2008,8602.5,8751.18,8476.69,8739.52,86900,8739.52
12/15/2008,8349.85,8743.22,8349.85,8588.52,137300,8588.52
12/8/2008,7970.69,8720.55,7959.01,8235.87,158600,8235.87
12/1/2008,8464.36,8464.36,7849.84,7917.51,130300,7917.51
11/25/2008,8026.06,8518.13,8025.69,8512.27,133900,8512.27
11/17/2008,8366.88,8767.98,7406.18,7910.79,154700,7910.79
11/10/2008,8711.99,9106.29,8148.3,8462.39,157000,8462.39
11/4/2008,8702.77,9521.24,8266.09,8583,188900,8583
10/27/2008,7568.36,9030.85,6994.9,8576.98,225500,8576.98
10/20/2008,8775.24,9358.51,7647.07,7649.08,178400,7649.08
10/14/2008,8407.94,9601.3,8407.94,8693.82,178000,8693.82
10/6/2008,10817.27,10839.5,8115.41,8276.43,212300,8276.43
9/29/2008,11883.25,12062.67,10938.14,10938.14,152100,10938.14
9/22/2008,12037.89,12263.95,11788.73,11893.16,137000,11893.16
