Date,Open,High,Low,Close,Volume,AdjClose
9/29/2008,6010.1,6015.59,5617.81,5797.03,70275500,5797.03
9/22/2008,6188.58,6235.13,6001.01,6063.5,31677400,6063.5
9/15/2008,6138.42,6213.67,5812.77,6143.42,30068400,6143.42
9/8/2008,6262.34,6356.8,6086.3,6234.89,0,6234.89
9/1/2008,6400.85,6553.9,6095.56,6127.44,0,6127.44
8/25/2008,6332.94,6457.93,6238.07,6422.3,0,6422.3
8/18/2008,6436.14,6485.91,6219.1,6342.42,22224200,6342.42
8/11/2008,6570.52,6626.7,6369.58,6446.02,0,6446.02
8/4/2008,6403.3,6620.77,6322.01,6561.65,0,6561.65
7/28/2008,6428.36,6540.45,6264.74,6396.46,0,6396.46
7/21/2008,6381.44,6577.1,6322.03,6436.71,0,6436.71
7/14/2008,6184.65,6396.3,5999.32,6382.65,0,6382.65
7/7/2008,6312.32,6416.24,6139.74,6153.3,0,6153.3
6/30/2008,6423.37,6446.54,6200.56,6272.21,0,6272.21
6/23/2008,6586.83,6628.72,6348.03,6421.91,0,6421.91
6/16/2008,6773.43,6855.84,6547.4,6578.44,0,6578.44
6/9/2008,6790.18,6839.32,6637.75,6765.32,0,6765.32
6/2/2008,7098.7,7102.05,6796.28,6803.81,0,6803.81
5/26/2008,6923.94,7124.61,6905.86,7096.79,0,7096.79
5/19/2008,7177.02,7231.86,6934.54,6944.05,0,6944.05
5/12/2008,7021.29,7205.96,7001.33,7156.55,0,7156.55
5/5/2008,7036.99,7107.53,6961.63,7003.17,0,7003.17
4/28/2008,6914.4,7092.82,6819.51,7043.23,0,7043.23
4/21/2008,6840.68,6945.25,6656.86,6896.58,0,6896.58
4/14/2008,6561.9,6860.38,6516.51,6843.08,0,6843.08
4/7/2008,6802.55,6843.25,6570.74,6603.57,0,6603.57
3/31/2008,6530.11,6806.66,6429.62,6763.39,0,6763.39
3/25/2008,6443.45,6616.45,6443.36,6559.9,0,6559.9
3/17/2008,6360.92,6469.99,6167.82,6319.99,0,6319.99
3/10/2008,6487.11,6666.58,6391.56,6451.9,0,6451.9
3/3/2008,6692.98,6720.16,6450.88,6513.99,0,6513.99
2/25/2008,6850.92,7017.7,6698.55,6748.13,0,6748.13
2/18/2008,6865.57,7079.74,6762.77,6806.29,0,6806.29
2/11/2008,6723.97,7062.08,6690.77,6832.43,0,6832.43
2/4/2008,7018.64,7059.19,6655.65,6767.28,0,6767.28
1/28/2008,6749.29,7037.16,6680.3,6968.67,0,6968.67
1/21/2008,7292.68,7292.68,6384.4,6816.74,0,6816.74
1/14/2008,7692.54,7759.17,7287.29,7314.17,0,7314.17
1/7/2008,7810.82,7923.44,7675.45,7717.95,0,7717.95
1/2/2008,8045.97,8100.64,7780.27,7808.69,0,7808.69
12/27/2007,8038.73,8073.99,7991.81,8067.32,0,8067.32
12/17/2007,7884.17,8015.42,7777.4,8002.67,0,8002.67
12/10/2007,7972.7,8117.79,7873.27,7948.36,0,7948.36
12/3/2007,7859.39,8009.76,7785.12,7994.07,0,7994.07
11/26/2007,7642.1,7894.47,7444.62,7870.52,0,7870.52
11/19/2007,7608.2,7634.46,7474.51,7608.96,0,7608.96
11/12/2007,7780.49,7866.01,7564.66,7612.26,0,7612.26
11/5/2007,7790.89,7918.92,7701.87,7812.4,0,7812.4
10/29/2007,7989.4,8038.41,7792.37,7849.49,0,7849.49
10/22/2007,7819.28,7970.57,7763.64,7949.17,0,7949.17
10/15/2007,8039.8,8039.8,7870.73,7884.12,0,7884.12
10/8/2007,8008.76,8063.83,7955.04,8041.26,0,8041.26
10/1/2007,7851.29,8014.16,7831.4,8002.18,0,8002.18
9/24/2007,7777.2,7882.18,7717.44,7861.51,0,7861.51
9/17/2007,7497.09,7809.24,7433.23,7794.43,0,7794.43
9/10/2007,7437.69,7545.23,7369.7,7497.74,0,7497.74
9/3/2007,7643.64,7725.34,7420.83,7436.63,0,7436.63
8/27/2007,7525.59,7659.72,7353.82,7638.17,0,7638.17
8/20/2007,7400.45,7591.52,7345.13,7507.27,0,7507.27
8/13/2007,7380.18,7497.65,7190.36,7378.29,0,7378.29
8/6/2007,7390.88,7614.24,7293.52,7343.26,0,7343.26
7/30/2007,7460.71,7632.83,7386.6,7435.67,0,7435.67
7/23/2007,7880.29,7944.21,7372.89,7451.68,0,7451.68
7/16/2007,8101.53,8130.72,7864.18,7874.85,0,7874.85
7/9/2007,8077.18,8151.57,7799.93,8092.77,0,8092.77
7/2/2007,7969.27,8115.06,7916.47,8048.32,0,8048.32
6/25/2007,7896.91,8007.74,7750.62,8007.32,0,8007.32
6/18/2007,8044.73,8131.73,7905.18,7949.63,0,7949.63
6/11/2007,7623.33,8032.97,7595.69,8030.64,0,8030.64
6/4/2007,7973.68,8010.39,7499.43,7590.5,0,7590.5
5/29/2007,7758.86,8001.63,7675.89,7987.85,0,7987.85
5/21/2007,7614.04,7774.36,7599.49,7739.2,0,7739.2
5/14/2007,7505,7613.62,7418.26,7607.54,0,7607.54
5/7/2007,7523.95,7538.59,7304.61,7479.34,0,7479.34
4/30/2007,7369.24,7526.51,7361.36,7516.76,0,7516.76
4/23/2007,7348.01,7412.53,7218.72,7378.12,0,7378.12
4/16/2007,7229.06,7366.59,7155.05,7342.54,0,7342.54
4/10/2007,7102.47,7213.2,7087.29,7212.07,0,7212.07
4/2/2007,6911.13,7103.73,6891.8,7099.91,0,7099.91
3/26/2007,6899.33,6965.84,6788.33,6917.03,0,6917.03
