Date,Open,High,Low,Close,Volume,AdjClose
5/7/2001,15103,15222,14410,14493,0,14493
4/30/2001,14944,15304,14636,15093,0,15093
4/23/2001,13734,15135,13325,14928,0,14928
4/16/2001,14974,15151,13618,13696,0,13696
4/9/2001,14489,15267,14446,14969,0,14969
4/2/2001,14441,14702,13664,14485,0,14485
3/26/2001,14443,14951,13922,14438,0,14438
3/19/2001,15249,16429,13761,14435,0,14435
3/12/2001,16125,16143,14977,15237,0,15237
3/5/2001,16620,16813,16018,16123,0,16123
2/28/2001,16158,16723,15875,16581,0,16581
2/19/2001,16263,16392,15558,16158,0,16158
2/12/2001,17163,17286,16100,16259,0,16259
2/5/2001,16914,17279,16539,17138,0,17138
1/29/2001,17906,18023,16781,16915,0,16915
1/22/2001,17548,18022,17297,17889,0,17889
1/15/2001,16858,17816,16662,17530,0,17530
1/8/2001,16398,17212,16226,16850,0,16850
1/2/2001,15242,16933,15174,16410,0,16410
12/26/2000,14663,15269,14659,15259,0,15259
12/18/2000,15002,15415,14093,14652,0,14652
12/11/2000,14991,15389,14833,14988,0,14988
12/4/2000,13396,15062,13242,14983,0,14983
11/27/2000,14340,14495,13282,13437,0,13437
11/20/2000,14323,14845,12969,14336,0,14336
11/13/2000,14606,14632,14091,14323,0,14323
11/6/2000,14534,15191,14409,14626,0,14626
10/30/2000,14707,15099,14425,14534,0,14534
10/23/2000,14533,14700,13571,14692,0,14692
10/16/2000,15387,15585,14218,14529,0,14529
10/9/2000,15946,16008,15067,15385,0,15385
10/2/2000,15950,16404,15537,15946,0,15946
9/25/2000,16361,16521,15657,15928,0,15928
9/18/2000,16562,16609,15705,16353,0,16353
9/11/2000,17443,17475,16515,16563,0,16563
9/4/2000,17577,17716,17417,17433,0,17433
8/28/2000,17657,17686,17235,17577,0,17577
8/21/2000,17317,17668,17066,17643,0,17643
8/14/2000,17402,17926,17258,17314,0,17314
8/7/2000,16772,17395,16501,17395,0,17395
7/31/2000,16487,16907,16073,16761,0,16761
7/24/2000,17314,17588,16448,16486,0,16486
7/17/2000,16890,17566,16868,17318,0,17318
7/10/2000,17620,17795,16390,16881,0,16881
7/3/2000,16747,17754,16743,17599,0,17599
6/26/2000,16977,17101,16329,16728,0,16728
6/19/2000,16423,17396,16411,16977,0,16977
6/12/2000,16351,16630,16075,16425,0,16425
6/5/2000,16222,16640,15709,16342,0,16342
5/29/2000,14541,16261,14541,16222,0,16222
5/22/2000,14330,14549,13556,14542,0,14542
5/15/2000,14469,15445,13920,14327,0,14327
5/8/2000,15220,15223,14238,14459,0,14459
5/2/2000,15596,15944,14811,15218,0,15218
4/24/2000,15204,15907,14625,15538,0,15538
4/17/2000,14761,15536,14029,15203,0,15203
4/10/2000,17519,17572,14596,14794,0,14794
4/3/2000,17826,17826,16095,17514,0,17514
3/27/2000,18675,19047,17455,17820,0,17820
3/20/2000,17511,18860,17435,18675,0,18675
3/13/2000,18279,18279,16922,17511,0,17511
3/8/2000,18617,18720,18184,18280,0,18280
2/28/2000,17787,18632,17383,18632,0,18632
2/21/2000,17626,18119,17364,17787,0,17787
2/14/2000,18083,18297,17451,17625,0,17625
2/7/2000,17937,18886,17746,18083,0,18083
1/31/2000,16744,17962,16167,17932,0,17932
1/24/2000,17049,17422,16547,16734,0,16734
1/17/2000,17678,18099,16901,17034,0,17034
1/10/2000,16325,17800,16325,17658,0,17658
1/3/2000,17098,17408,15350,16309,0,16309
12/27/1999,15956,17105,15880,17092,0,17092
12/20/1999,14803,16000,14781,15954,0,15954
12/13/1999,14785,14977,14322,14789,0,14789
12/6/1999,14415,14785,14196,14784,0,14784
11/29/1999,13903,14573,13556,14409,0,14409
11/22/1999,13466,14007,13312,13888,0,13888
11/16/1999,13122,13509,12726,13463,0,13463
11/8/1999,12700,13294,12519,13114,0,13114
11/1/1999,11701,12737,11685,12714,0,12714
10/25/1999,11459,11826,11336,11700,0,11700
10/18/1999,11146,11498,10901,11461,0,11461
10/11/1999,11473,11536,11120,11146,0,11146
10/4/1999,10979,11469,10856,11460,0,11460
9/27/1999,11580,11632,10796,10960,0,10960
9/20/1999,11293,11735,11289,11533,0,11533
9/13/1999,11363,11594,11048,11290,0,11290
9/6/1999,11158,11435,11003,11363,0,11363
8/30/1999,10547,11254,10376,11156,0,11156
8/23/1999,10142,10726,10078,10545,0,10545
8/16/1999,10181,10202,9579,10143,0,10143
8/9/1999,10040,10317,9584,10181,0,10181
8/2/1999,10441,10566,9950,10039,0,10039
7/26/1999,10989,10990,10345,10442,0,10442
7/19/1999,11410,11483,10975,10989,0,10989
7/12/1999,11509,11590,10860,11407,0,11407
7/5/1999,11834,11996,11429,11509,0,11509
6/28/1999,11222,11861,11190,11836,0,11836
6/21/1999,11895,12118,11146,11220,0,11220
6/14/1999,11108,11903,10666,11877,0,11877
6/7/1999,11234,11308,10800,11105,0,11105
5/31/1999,10932,11296,10742,11234,0,11234
5/24/1999,11727,11840,10563,10930,0,10930
5/17/1999,12331,12354,11646,11728,0,11728
5/10/1999,12234,12589,11988,12335,0,12335
5/3/1999,11351,12233,11101,12233,0,12233
4/26/1999,11042,11464,10676,11351,0,11351
4/19/1999,11533,11746,10735,11032,0,11032
4/12/1999,11208,11601,11007,11429,0,11429
4/5/1999,10697,11827,10680,11295,0,11295
3/29/1999,10866,11075,10660,10696,0,10696
3/22/1999,10836,11029,10324,10865,0,10865
3/15/1999,9626,11101,9587,10836,0,10836
3/8/1999,9465,10080,9459,9574,0,9574
3/1/1999,8912,9717,8912,9465,0,9465
2/22/1999,9013,9267,8603,8911,0,8911
2/17/1999,8952,9091,8760,9013,0,9013
2/8/1999,8435,9116,8321,8952,0,8952
2/1/1999,8187,8912,8160,8435,0,8435
1/26/1999,7194,8540,7194,8172,0,8172
1/18/1999,6760,7721,6485,7190,0,7190
1/11/1999,6784,6784,4797,6747,0,6747
1/4/1999,6787,7334,6706,6781,0,6781
12/28/1998,7176,7210,6626,6784,0,6784
12/21/1998,6782,7269,6782,7176,0,7176
12/14/1998,7195,7196,6378,6782,0,6782
12/7/1998,7627,8024,7146,7195,0,7195
11/30/1998,9094,9095,7506,7627,0,7627
11/23/1998,8531,9128,8392,9094,0,9094
11/16/1998,7615,8628,7615,8531,0,8531
11/9/1998,8214,8348,7444,7615,0,7615
11/3/1998,7047,8370,7047,8214,0,8214
10/26/1998,7272,7331,6462,7047,0,7047
10/19/1998,6707,7630,6659,7272,0,7272
10/13/1998,6528,6926,6291,6707,0,6707
10/5/1998,6354,6528,5878,6528,0,6528
9/28/1998,6755,7036,5951,6410,0,6410
9/21/1998,6707,7385,6201,6712,0,6712
9/14/1998,5398,7453,5275,6710,0,6710
9/8/1998,5837,6130,4576,5398,0,5398
8/31/1998,6746,7105,5354,5837,0,5837
8/24/1998,7764,7933,6530,6746,0,6746
8/17/1998,8744,8842,7191,7764,0,7764
8/10/1998,9319,9319,8364,8744,0,8744
8/3/1998,10705,10705,9194,9319,0,9319
7/27/1998,10575,11064,10234,10707,0,10707
7/20/1998,11057,11156,10403,10575,0,10575
7/13/1998,10353,11110,10353,11057,0,11057
7/6/1998,10116,10387,9886,10327,0,10327
6/29/1998,9464,10116,9464,10116,0,10116
6/22/1998,9687,9978,9269,9464,0,9464
6/15/1998,9582,9908,9062,9687,0,9687
6/8/1998,10370,10563,9311,9585,0,9585
6/1/1998,9750,10447,9486,10370,0,10370
5/25/1998,10240,10240,8971,9847,0,9847
5/18/1998,10906,10908,10007,10240,0,10240
5/11/1998,11220,11369,10591,10906,0,10906
5/4/1998,11719,11789,11009,11220,0,11220
4/27/1998,11620,11784,11051,11677,0,11677
4/20/1998,11988,12202,11548,11728,0,11728
4/13/1998,11975,12339,11965,12109,0,12109
4/6/1998,11637,12008,11637,11975,0,11975
3/30/1998,11902,11975,11494,11634,0,11634
3/23/1998,11804,12112,11689,11900,0,11900
3/16/1998,11495,11971,11495,11919,0,11919
3/9/1998,11296,11604,11121,11566,0,11566
3/2/1998,10572,11204,10572,11159,0,11159
2/23/1998,10198,10626,10198,10571,0,10571
2/16/1998,10365,10445,10163,10319,0,10319
2/9/1998,10007,10495,10007,10391,0,10391
2/2/1998,9716,10159,9716,10011,0,10011
1/26/1998,9667,9910,9465,9720,0,9720
1/19/1998,9451,9817,9234,9468,0,9468
1/12/1998,8441,9744,8441,9448,0,9448
1/5/1998,10427,10655,9118,9118,0,9118
12/29/1997,9794,10498,9794,10480,0,10480
12/22/1997,9139,9713,9139,9707,0,9707
12/15/1997,9035,9923,8910,9139,0,9139
12/8/1997,10210,10210,8853,9147,0,9147
12/1/1997,9396,10212,9396,10080,0,10080
11/24/1997,9420,9623,8862,9395,0,9395
11/17/1997,8735,9671,8691,9422,0,9422
11/10/1997,8823,9266,7522,8732,0,8732
11/3/1997,8986,10334,8443,8833,0,8833
10/27/1997,11545,11545,8456,8986,0,8986
10/20/1997,12718,13037,11234,11545,0,11545
10/13/1997,12817,12960,12385,12488,0,12488
10/6/1997,12770,12778,12270,12737,0,12737
9/29/1997,11534,12814,11485,12541,0,12541
9/22/1997,11880,11880,11309,11534,0,11534
9/15/1997,11320,11830,10791,11650,0,11650
9/8/1997,12020,12020,10809,11292,0,11292
9/1/1997,10643,11928,9921,11838,0,11838
8/25/1997,11422,11802,10518,10609,0,10609
8/18/1997,10945,11481,10764,11158,0,11158
8/11/1997,12239,12239,11316,11335,0,11335
8/4/1997,12259,12620,11864,12129,0,12129
7/28/1997,13061,13239,12178,12259,0,12259
7/21/1997,11318,12705,10967,12523,0,12523
7/14/1997,13153,13424,10765,11182,0,11182
7/7/1997,13597,14005,13114,13153,0,13153
6/30/1997,12773,13500,12501,13494,0,13494
6/23/1997,12121,13223,12109,12758,0,12758
6/16/1997,11954,12424,11760,12121,0,12121
6/9/1997,11510,11975,11319,11828,0,11828
6/2/1997,11398,11414,10988,11334,0,11334
5/26/1997,10961,11458,10754,11345,0,11345
5/19/1997,10556,10863,10374,10764,0,10764
5/12/1997,10699,10725,10188,10499,0,10499
5/5/1997,10099,10596,9994,10492,0,10492
4/28/1997,9787,10116,9702,10074,0,10074
4/22/1997,9480,9756,9419,9732,0,9732
4/14/1997,9538,9610,9360,9422,0,9422
4/7/1997,9937,9937,9502,9518,0,9518
3/31/1997,9272,9705,8982,9705,0,9705
3/24/1997,9332,9472,9190,9272,0,9272
3/17/1997,9507,9507,9043,9302,0,9302
3/10/1997,94230,94230,9235,9499,0,9499
3/3/1997,89820,92240,87070,91810,0,9181
2/24/1997,89649,91811,86453,88287,0,8828.7
2/17/1997,88240,90629,86351,87195,0,8719.5
2/11/1997,81252,89315,80516,87000,0,8700
2/3/1997,81041,82324,79633,81479,0,8147.9
1/27/1997,78327,79918,77204,79647,0,7964.7
1/20/1997,78362,79316,77347,77598,0,7759.8
1/13/1997,74783,78273,73603,78163,0,7816.3
1/6/1997,71717,74934,69936,74783,0,7478.3
12/30/1996,70525,70525,69525,69978,0,6997.8
12/23/1996,69318,70103,68684,70069,0,7006.9
12/16/1996,66864,69655,64451,69422,0,6942.2
12/9/1996,69128,69128,66135,66802,0,6680.2
12/2/1996,67393,69644,66563,68729,0,6872.9
11/25/1996,66896,66917,65624,66661,0,6666.1
11/18/1996,65590,66922,64789,66453,0,6645.3
11/11/1996,65955,66243,64817,65230,0,6523
11/4/1996,66412,67578,65588,65596,0,6559.6
10/28/1996,65447,66701,63169,66412,0,6641.2
10/21/1996,68515,68515,64926,65034,0,6503.4
10/14/1996,66313,68161,65789,67981,0,6798.1
10/7/1996,66273,66782,65753,66087,0,6608.7
9/30/1996,64766,66593,64225,66269,0,6626.9
9/23/1996,65883,66213,64534,64589,0,6458.9
9/16/1996,65393,66315,64577,65883,0,6588.3
9/9/1996,63869,64971,63309,64643,0,6464.3
9/2/1996,62691,63534,61323,63346,0,6334.6
8/26/1996,62144,63547,60160,62594,0,6259.4
8/19/1996,63560,63806,61413,62027,0,6202.7
8/12/1996,63150,63951,61581,63529,0,6352.9
8/5/1996,63656,63656,60920,62228,0,6222.8
7/29/1996,60077,64008,58794,63636,0,6363.6
7/22/1996,64451,64451,58982,59685,0,5968.5
7/15/1996,66759,66759,60551,64117,0,6411.7
7/8/1996,63819,67132,62438,66522,0,6652.2
7/1/1996,60439,64732,60436,62865,0,6286.5
6/24/1996,62157,62789,60202,60439,0,6043.9
6/17/1996,58079,60658,56487,60531,0,6053.1
6/10/1996,55756,56349,53978,56349,0,5634.9
6/3/1996,57258,57258,54962,55302,0,5530.2
5/27/1996,56325,57642,55848,57280,0,5728
5/20/1996,56619,56838,55191,56007,0,5600.7
5/13/1996,54838,55733,53456,55604,0,5560.4
5/6/1996,51540,54116,50973,53455,0,5345.5
4/29/1996,51493,51915,50975,51015,0,5101.5
4/22/1996,51369,51612,50324,51426,0,5142.6
4/15/1996,50231,50809,49541,50756,0,5075.6
4/8/1996,49768,50157,48312,50156,0,5015.6
4/1/1996,50224,50323,49136,49776,0,4977.6
3/25/1996,51124,51124,49233,49549,0,4954.9
3/18/1996,49232,50621,47458,50512,0,5051.2
3/11/1996,47219,48703,45956,48525,0,4852.5
3/4/1996,50834,52244,46432,47219,0,4721.9
2/26/1996,52744,52877,49396,50834,0,5083.4
2/22/1996,51730,53581,51171,52674,0,5267.4
2/12/1996,53054,53981,51498,51730,0,5173
2/5/1996,54109,54109,51931,53054,0,5305.4
1/29/1996,49077,54109,48750,54109,0,5410.9
1/22/1996,49090,50200,48319,49077,0,4907.7
1/15/1996,48466,49641,47534,49090,0,4909
1/8/1996,47968,48529,45624,48466,0,4846.6
1/2/1996,42990,47463,42990,46943,0,4694.3
12/26/1995,43827,43973,42723,42990,0,4299
12/18/1995,41516,43732,39576,43432,0,4343.2
12/11/1995,42993,43923,41101,41587,0,4158.7
12/4/1995,43460,43928,42636,42993,0,4299.3
11/27/1995,40816,43907,39827,43460,0,4346
11/20/1995,40636,42091,38972,40816,0,4081.6
11/13/1995,39533,41062,37137,40636,0,4063.6
11/6/1995,41588,41728,39306,39580,0,3958
10/30/1995,41406,41803,40536,41588,0,4158.8
10/23/1995,46688,46688,39227,41406,0,4140.6
10/16/1995,45136,46725,44839,46688,0,4668.8
10/9/1995,45146,45375,43454,45136,0,4513.6
10/2/1995,46701,46849,44116,45146,0,4514.6
9/25/1995,46738,46738,44835,46701,0,4670.1
9/18/1995,48018,48851,46075,46738,0,4673.8
9/11/1995,45316,48701,45172,48018,0,4801.8
9/4/1995,44500,45825,44450,45316,0,4531.6
8/28/1995,44592,45546,41857,44500,0,4450
8/21/1995,42354,45385,42310,44592,0,4459.2
8/14/1995,41930,42981,40430,42354,0,4235.4
8/7/1995,42004,43939,41477,41930,0,4193
7/31/1995,38884,42006,38177,42004,0,4200.4
7/24/1995,38624,39521,38157,38884,0,3888.4
7/17/1995,40268,40512,38188,38624,0,3862.4
7/10/1995,39617,40795,38616,40268,0,4026.8
7/3/1995,36034,39687,35744,39617,0,3961.7
6/26/1995,35856,37154,35160,36034,0,3603.4
6/19/1995,37179,37647,35176,35856,0,3585.6
6/12/1995,36707,37905,35898,37179,0,3717.9
6/5/1995,39665,40673,36372,36707,0,3670.7
5/29/1995,39050,39821,36616,39665,0,3966.5
5/22/1995,39500,41851,39050,39050,0,3905
5/15/1995,39983,40443,37870,39500,0,3950
5/8/1995,40082,41511,39007,39983,0,3998.3
5/2/1995,38137,40806,37270,40082,0,4008.2
4/24/1995,33843,39236,33771,38137,0,3813.7
4/17/1995,30208,34024,30136,33843,0,3384.3
4/10/1995,31926,31926,28974,30208,0,3020.8
4/3/1995,29790,33020,28671,32030,0,3203
3/27/1995,33612,34949,29470,29790,0,2979
3/20/1995,29811,33880,28441,33612,0,3361.2
3/13/1995,26862,31647,25424,29811,0,2981.1
3/6/1995,29880,30357,21100,26862,0,2686.2
3/2/1995,32709,32709,28417,29880,0,2988
2/20/1995,30233,33458,27620,32709,0,3270.9
2/13/1995,33077,34330,28097,30233,0,3023.3
2/6/1995,39444,39871,32565,33077,0,3307.7
1/30/1995,37843,40672,35468,39444,0,3944.4
1/23/1995,38623,39730,36798,37843,0,3784.3
1/16/1995,41038,42559,37760,38623,0,3862.3
1/9/1995,38274,41076,31086,41038,0,4103.8
1/2/1995,43539,43976,38130,38274,0,3827.4
12/26/1994,43514,44769,40357,43539,0,4353.9
12/19/1994,49177,50234,39908,43514,0,4351.4
12/12/1994,47313,50097,47313,49177,0,4917.7
12/5/1994,45254,48809,44081,47313,0,4731.3
11/28/1994,43987,48406,43152,45254,0,4525.4
11/21/1994,47132,47132,42192,43987,0,4398.7
11/14/1994,49520,50862,46562,47125,0,4712.5
11/7/1994,46667,50641,46667,49520,0,4952
10/31/1994,49276,49621,44936,46667,0,4666.7
10/24/1994,45619,49546,42837,49276,0,4927.6
10/17/1994,48338,49190,45461,45619,0,4561.9
10/10/1994,48767,50962,48241,48338,0,4833.8
10/4/1994,54840,55283,45874,48767,0,4876.7
9/26/1994,54532,55970,51806,54840,0,5484
9/19/1994,52937,55121,51628,54532,0,5453.2
9/12/1994,53511,56377,52250,52937,0,5293.7
9/5/1994,53177,54006,47925,53511,0,5351.1
8/29/1994,52143,55371,51083,53675,0,5367.5
8/22/1994,51383,54432,51383,52143,0,5214.3
8/15/1994,45471,51424,45406,51383,0,5138.3
8/8/1994,44695,46500,44051,45471,0,4547.1
8/1/1994,42013,44762,40911,44695,0,4469.5
7/25/1994,39866,42728,39376,42013,0,4201.3
7/18/1994,40799,41167,38680,39866,0,3986.6
7/11/1994,40519,41425,38088,40799,0,4079.9
7/4/1994,36232,40519,34860,40519,0,4051.9
6/27/1994,31096,38857,31008,36232,0,3623.2
6/20/1994,32376,33074,30833,31096,0,3109.6
6/13/1994,30204,32376,29469,32376,0,3237.6
6/6/1994,26960,30561,26958,30204,0,3020.4
5/30/1994,23495,27140,23495,26960,0,2696
5/23/1994,20317,23947,20317,23495,0,2349.5
5/16/1994,15859,20912,15319,20317,0,2031.7
5/9/1994,15103,16706,14149,15859,0,1585.9
5/2/1994,17084,17509,13255,15103,0,1510.3
4/25/1994,14203,17326,14190,17084,0,1708.4
4/18/1994,14434,15036,12802,14203,0,1420.3
4/11/1994,15374,16860,14379,14434,0,1443.4
4/4/1994,15156,15668,13548,15374,0,1537.4
3/28/1994,14591,15422,14171,15156,0,1515.6
3/21/1994,13318,14643,12502,14591,0,1459.1
3/14/1994,12687,14397,12687,13318,0,1331.8
3/7/1994,11140,13227,11131,12687,0,1268.7
2/28/1994,10083,11236,10083,11140,0,1114
2/21/1994,9449,11160,9200,10083,0,1008.3
2/17/1994,10354,10786,9442,9449,0,944.9
2/7/1994,8213,10477,8203,10354,0,1035.4
1/31/1994,6892,8666,6892,8213,0,821.3
1/24/1994,6892,7399,6596,6892,0,689.2
1/17/1994,5511,7133,5511,6892,0,689.2
1/10/1994,4764,5743,4764,5511,0,551.1
1/3/1994,3755,4766,3734,4764,0,476.4
12/27/1993,3492,3786,3492,3755,0,375.5
12/20/1993,3094,3509,3088,3492,0,349.2
12/13/1993,2906,3122,2870,3094,0,309.4
12/6/1993,2887,2980,2836,2906,0,290.6
11/29/1993,2822,2898,2668,2887,0,288.7
11/22/1993,2498,2870,2470,2822,0,282.2
11/16/1993,2359,2582,2348,2498,0,249.8
11/8/1993,2015,2415,1999,2359,0,235.9
11/1/1993,1844,2065,1844,2015,0,201.5
10/25/1993,1669,1852,1556,1844,0,184.4
10/18/1993,1894,1904,1498,1669,0,166.9
10/11/1993,1729,2070,1729,1894,0,189.4
10/4/1993,1483,1735,1472,1729,0,172.9
9/27/1993,1427,1503,1391,1483,0,148.3
9/20/1993,1389,1494,1330,1427,0,142.7
9/13/1993,1231,1392,1185,1389,0,138.9
9/6/1993,1118,1237,1118,1231,0,123.1
8/30/1993,973,1119,953,1118,0,111.8
8/23/1993,883,998,873,973,0,97.3
8/16/1993,727,892,727,883,0,88.3
8/9/1993,642,751,637,727,0,72.7
8/2/1993,656,657,606,642,0,64.2
7/26/1993,635,674,611,656,0,65.6
7/19/1993,583,643,583,635,0,63.5
7/12/1993,588,606,565,583,0,58.3
7/5/1993,539,588,538,588,0,58.8
6/28/1993,522,551,510,523,0,52.3
6/21/1993,474,522,471,522,0,52.2
6/14/1993,449,531,444,474,0,47.4
6/7/1993,410,449,410,449,0,44.9
5/31/1993,349,420,349,412,0,41.2
5/24/1993,332,356,332,349,0,34.9
5/17/1993,278,335,277,332,0,33.2
5/10/1993,258,279,251,278,0,27.8
5/3/1993,241,261,238,258,0,25.8
