Date,Open,High,Low,Close,Volume,AdjClose
11/15/2010,1200.44,1207.43,1173,1199.73,4177436000,1199.73
11/8/2010,1223.24,1226.84,1194.08,1199.21,4298262000,1199.21
11/1/2010,1185.71,1227.08,1177.65,1225.85,4798758000,1225.85
10/25/2010,1184.74,1196.14,1171.7,1183.26,4116414000,1183.26
10/18/2010,1176.83,1189.43,1159.71,1183.08,4576282000,1183.08
10/11/2010,1165.32,1184.38,1155.71,1176.19,4449160000,1176.19
10/4/2010,1144.96,1167.73,1131.87,1165.15,3905616000,1165.15
9/27/2010,1148.64,1157.16,1132.09,1146.24,4037410000,1146.24
9/20/2010,1126.57,1148.9,1122.79,1148.67,3884522000,1148.67
9/13/2010,1113.38,1131.47,1113.38,1125.59,3972432000,1125.59
9/7/2010,1102.6,1110.88,1091.15,1109.55,3195237500,1109.55
8/30/2010,1062.9,1105.1,1040.88,1104.51,3718470000,1104.51
8/23/2010,1073.36,1081.58,1039.7,1064.59,3951328000,1064.59
8/16/2010,1077.49,1100.14,1063.91,1071.69,3777406000,1071.69
8/9/2010,1122.8,1129.24,1076.69,1079.25,4064104000,1079.25
8/2/2010,1107.53,1128.75,1107.17,1121.64,3963460000,1121.64
7/26/2010,1102.89,1120.95,1088.01,1101.6,4271320000,1101.6
7/19/2010,1066.85,1103.73,1056.88,1102.66,4580286000,1102.66
7/12/2010,1077.23,1099.46,1063.32,1064.88,4487664000,1064.88
7/6/2010,1028.09,1078.16,1018.35,1077.96,4419372500,1077.96
6/28/2010,1077.5,1082.6,1010.91,1022.58,5100892000,1022.58
6/21/2010,1122.79,1131.23,1067.89,1076.76,4699712000,1076.76
6/14/2010,1095,1121.01,1089.03,1117.51,4637208000,1117.51
6/7/2010,1065.84,1092.25,1042.17,1091.6,5369514000,1091.6
6/1/2010,1087.3,1105.67,1060.5,1064.88,5368597500,1064.88
5/24/2010,1084.78,1103.52,1040.78,1089.41,5528868000,1089.41
5/17/2010,1136.52,1148.66,1055.9,1087.69,6528051900,1087.69
5/10/2010,1122.27,1173.57,1122.27,1135.68,5791750000,1135.68
5/3/2010,1188.58,1205.13,1065.79,1110.88,7683886000,1110.88
4/26/2010,1217.07,1219.8,1181.62,1186.69,6310456000,1186.69
4/19/2010,1192.06,1217.28,1183.68,1217.28,5800096000,1217.28
4/12/2010,1194.94,1213.92,1186.77,1192.13,5974902000,1192.13
4/5/2010,1178.71,1194.66,1175.12,1194.37,4461554000,1194.37
3/29/2010,1167.71,1181.43,1165.77,1178.1,4237947500,1178.1
3/22/2010,1157.25,1180.69,1152.88,1166.59,4751278000,1166.59
3/15/2010,1148.53,1169.84,1141.45,1159.9,4588800000,1159.9
3/8/2010,1138.4,1153.41,1134.9,1149.99,4805318000,1149.99
3/1/2010,1105.36,1139.38,1105.36,1138.7,4002330000,1138.7
2/22/2010,1110,1112.29,1086.02,1104.49,4194034000,1104.49
2/16/2010,1079.13,1112.42,1079.13,1109.17,4040725000,1109.17
2/8/2010,1065.51,1080.04,1056.51,1075.51,4403416000,1075.51
2/1/2010,1073.89,1104.73,1044.5,1066.19,5082238000,1066.19
1/25/2010,1092.4,1103.69,1071.59,1073.87,5079534000,1073.87
1/19/2010,1136.03,1150.45,1090.18,1091.76,5654582400,1091.76
1/11/2010,1145.96,1150.41,1131.39,1136.03,4363246000,1136.03
1/4/2010,1116.56,1145.39,1116.56,1144.98,4223070000,1144.98
12/28/2009,1127.53,1130.38,1114.81,1115.1,2390427500,1115.1
12/21/2009,1105.31,1126.48,1105.31,1126.48,3013262500,1126.48
12/14/2009,1107.84,1116.21,1093.88,1102.47,5672874000,1102.47
12/7/2009,1105.52,1110.72,1085.89,1106.41,4150876000,1106.41
11/30/2009,1091.07,1119.13,1086.25,1105.98,4535468000,1105.98
11/23/2009,1094.86,1112.38,1083.74,1091.49,3232000000,1091.49
11/16/2009,1094.13,1113.69,1086.81,1091.38,4122504000,1091.38
11/9/2009,1072.31,1105.37,1072.31,1093.48,4218872000,1093.48
11/2/2009,1036.18,1071.48,1029.38,1069.3,5290226000,1069.3
10/26/2009,1080.36,1091.75,1033.38,1036.19,6081714000,1036.19
10/19/2009,1088.22,1101.36,1074.31,1079.6,5118466000,1079.6
10/12/2009,1071.63,1096.56,1066.71,1087.68,4740370000,1087.68
10/5/2009,1026.87,1071.51,1025.92,1071.49,4466710000,1071.49
9/28/2009,1045.38,1069.62,1019.95,1025.21,5210080000,1025.21
9/21/2009,1067.14,1080.15,1041.17,1044.38,5081302000,1044.38
9/14/2009,1040.15,1074.77,1035,1068.3,6046967900,1068.3
9/8/2009,1018.67,1048.18,1018.67,1042.73,5137922500,1042.73
8/31/2009,1025.21,1028.45,991.97,1016.4,5286260000,1016.4
8/24/2009,1026.59,1039.47,1016.2,1028.93,5744582000,1028.93
8/17/2009,998.18,1027.59,978.51,1026.13,4664650000,1026.13
8/10/2009,1008.89,1013.14,992.4,1004.09,5373764000,1004.09
8/3/2009,990.22,1018,990.22,1010.48,6427945900,1010.48
7/27/2009,978.63,996.68,968.65,987.48,5294932000,987.48
7/20/2009,942.07,979.79,940.99,979.26,5003300000,979.26
7/13/2009,879.57,943.96,875.32,940.38,4785464000,940.38
7/6/2009,894.27,898.72,869.32,879.13,4673382000,879.13
6/29/2009,919.86,931.92,896.42,896.42,4172432500,896.42
6/22/2009,918.13,922,888.86,918.9,5119916000,918.9
6/15/2009,942.45,942.45,903.78,921.23,5114026000,921.23
6/8/2009,938.12,956.23,926.44,946.21,4866352000,946.21
6/1/2009,923.26,951.69,923.26,940.09,5662470000,940.09
5/26/2009,887,920.02,881.46,919.14,5788812500,919.14
5/18/2009,886.07,924.6,879.61,887,6339728000,887
5/11/2009,922.99,922.99,878.94,882.88,6337752000,882.88
5/4/2009,879.21,930.17,879.21,929.23,7952024000,929.23
4/27/2009,862.82,888.7,847.12,877.52,6043558000,877.52
4/20/2009,868.27,871.8,826.83,866.23,7083169900,866.23
4/13/2009,855.33,875.63,835.58,869.6,6839301900,869.6
4/6/2009,839.75,856.91,814.53,856.56,6226187600,856.56
3/30/2009,809.07,845.61,779.81,842.5,6286869900,842.5
3/23/2009,772.31,832.98,772.31,815.94,6952819900,815.94
3/16/2009,758.84,803.24,749.93,768.54,7963276000,768.54
3/9/2009,680.76,758.29,672.88,756.55,7459435800,756.55
3/2/2009,729.57,729.57,666.79,683.38,7592844000,683.38
2/23/2009,773.25,780.12,734.52,735.09,7550775800,735.09
2/17/2009,818.61,818.61,754.25,770.05,6401515100,770.05
2/9/2009,868.24,875.01,808.06,826.84,6008821900,826.84
2/2/2009,823.09,870.75,812.87,868.6,6217632000,868.6
1/26/2009,832.5,877.86,821.67,825.88,5602004000,825.88
1/20/2009,849.64,849.64,804.3,831.95,6129762500,831.95
1/12/2009,890.4,890.4,817.04,850.12,6058756000,850.12
1/5/2009,929.17,943.85,888.31,890.35,5043904000,890.35
12/29/2008,872.37,934.73,857.07,931.8,3793110000,931.8
12/22/2008,887.2,887.37,857.09,872.8,3087105000,872.8
12/15/2008,881.07,918.85,857.72,887.88,5855972000,887.88
12/8/2008,882.71,918.57,851.35,879.73,5932454000,879.73
12/1/2008,888.61,888.61,815.69,876.07,6093950000,876.07
11/24/2008,801.2,896.25,801.2,896.24,5841565000,896.24
11/17/2008,873.23,882.29,741.02,800.03,7349040000,800.03
11/10/2008,936.75,951.95,818.69,873.29,5812934000,873.29
11/3/2008,968.67,1007.51,899.73,930.99,5296816000,930.99
10/27/2008,874.28,984.38,845.27,968.75,6460596000,968.75
10/20/2008,943.51,985.44,852.85,876.77,6037080000,876.77
10/13/2008,912.75,1044.31,865.83,940.55,7306794000,940.55
10/6/2008,1097.56,1097.56,839.8,899.22,8403357900,899.22
9/29/2008,1209.07,1209.07,1098.14,1099.23,6205326000,1099.23
9/22/2008,1255.37,1255.37,1179.79,1213.27,5327094000,1213.27
9/15/2008,1250.92,1265.12,1133.5,1255.08,9328214000,1255.08
9/8/2008,1249.5,1274.42,1211.54,1251.7,6883584000,1251.7
9/2/2008,1287.83,1303.04,1217.23,1242.31,5017530000,1242.31
8/25/2008,1290.47,1300.68,1263.21,1282.83,3530036000,1282.83
8/18/2008,1298.14,1300.22,1261.16,1292.2,4063548000,1292.2
8/11/2008,1294.42,1313.15,1274.86,1298.2,4534404000,1298.2
8/4/2008,1253.27,1297.85,1247.45,1296.32,4188240000,1296.32
7/28/2008,1257.76,1284.93,1234.37,1260.31,5071890000,1260.31
7/21/2008,1261.82,1291.17,1248.83,1257.76,5663448000,1257.76
7/14/2008,1241.61,1262.31,1200.44,1260.68,6511124000,1260.68
7/7/2008,1262.9,1277.36,1225.35,1239.49,5812632000,1239.49
6/30/2008,1278.06,1292.17,1252.01,1262.9,4850575000,1262.9
6/23/2008,1319.77,1335.63,1272,1278.38,5031320000,1278.38
6/16/2008,1358.85,1366.59,1314.46,1317.93,4443808000,1317.93
6/9/2008,1360.83,1370.63,1331.29,1360.03,4526856000,1360.03
6/2/2008,1399.62,1404.05,1359.9,1360.68,4314358000,1360.68
5/27/2008,1375.97,1406.32,1373.07,1400.38,3814042500,1400.38
5/19/2008,1425.28,1440.24,1373.72,1375.93,3905724000,1375.93
5/12/2008,1389.4,1425.82,1386.2,1425.35,3809532000,1425.35
5/5/2008,1415.34,1421.57,1384.11,1388.28,3751244000,1388.28
4/28/2008,1397.96,1422.72,1383.07,1413.9,4066604000,1413.9
4/21/2008,1387.72,1399.11,1369.84,1397.84,3939778000,1397.84
4/14/2008,1332.2,1395.9,1324.35,1390.33,3868576000,1390.33
4/7/2008,1373.69,1386.74,1331.21,1332.83,3663378000,1332.83
3/31/2008,1315.92,1380.91,1312.81,1370.4,4175550000,1370.4
3/24/2008,1330.29,1359.68,1312.95,1315.22,4084940000,1315.22
3/17/2008,1283.21,1341.51,1256.98,1329.51,5630602500,1329.51
3/10/2008,1293.16,1333.26,1272.66,1288.14,4802348000,1288.14
3/3/2008,1330.45,1344.19,1282.43,1293.37,4408266000,1293.37
2/25/2008,1352.75,1388.34,1325.42,1330.63,4046484000,1330.63
2/19/2008,1355.86,1367.94,1327.04,1353.11,3688347500,1353.11
2/11/2008,1331.92,1369.23,1320.32,1349.99,3744452000,1349.99
2/4/2008,1395.38,1395.38,1316.75,1331.29,4035458000,1331.29
1/28/2008,1330.7,1396.02,1322.26,1395.42,4539542000,1395.42
1/22/2008,1312.94,1368.56,1270.05,1330.61,5100980000,1330.61
1/14/2008,1402.91,1417.89,1312.51,1325.19,5006464000,1325.19
1/7/2008,1414.07,1430.28,1378.7,1401.02,4788802000,1401.02
12/31/2007,1475.25,1475.83,1411.19,1411.63,3372257500,1411.63
12/24/2007,1484.55,1498.85,1471.7,1478.49,2016050000,1478.49
12/17/2007,1465.05,1485.4,1435.65,1484.46,3745900000,1484.46
12/10/2007,1505.11,1523.57,1467.78,1467.95,3702056000,1467.95
12/3/2007,1479.63,1510.63,1460.66,1504.66,3415362000,1504.66
11/26/2007,1440.74,1488.94,1406.1,1481.14,4096428000,1481.14
11/19/2007,1456.7,1456.7,1415.64,1440.7,3670937500,1440.7
11/12/2007,1453.66,1492.14,1438.53,1458.74,4095036000,1458.74
11/5/2007,1505.61,1520.77,1448.51,1453.7,4415684000,1453.7
10/29/2007,1536.92,1552.76,1492.53,1509.65,3763506000,1509.65
10/22/2007,1497.79,1535.53,1489.56,1535.28,3716066000,1535.28
10/15/2007,1562.25,1564.74,1500.26,1500.63,3475220000,1500.63
10/8/2007,1556.51,1576.09,1546.72,1561.8,2943480000,1561.8
10/1/2007,1527.29,1561.91,1527.25,1557.59,3011736000,1557.59
9/24/2007,1525.75,1533.74,1507.13,1526.75,3070800000,1526.75
9/17/2007,1484.24,1538.74,1471.82,1525.75,3358248000,1525.75
9/10/2007,1453.5,1489.58,1439.29,1484.25,2851118000,1484.25
9/4/2007,1473.96,1496.4,1449.07,1453.55,2852217500,1453.55
8/27/2007,1479.36,1481.47,1432.01,1473.99,2724582000,1473.99
8/20/2007,1445.94,1479.4,1430.54,1479.37,3053680000,1479.37
8/13/2007,1453.42,1466.29,1370.6,1445.94,4376236000,1445.94
8/6/2007,1433.04,1503.89,1427.39,1453.64,5342306000,1453.64
7/30/2007,1458.93,1488.3,1432.8,1433.06,4510208000,1433.06
7/23/2007,1534.06,1547.23,1458.95,1458.95,4151786000,1458.95
7/16/2007,1552.5,1555.9,1529.2,1534.1,3263540000,1534.1
7/9/2007,1530.43,1555.1,1506.1,1552.5,3066650000,1552.5
7/2/2007,1504.66,1532.4,1504.66,1530.44,2318562500,1530.44
6/25/2007,1502.56,1517.53,1484.18,1503.35,3251210000,1503.35
6/18/2007,1532.9,1537.32,1500.74,1502.56,3217232000,1502.56
6/11/2007,1507.64,1538.71,1492.65,1532.91,2975814000,1532.91
6/4/2007,1536.28,1540.53,1487.41,1507.67,3034900000,1507.67
5/29/2007,1515.55,1540.56,1510.06,1536.34,2953637500,1536.34
5/21/2007,1522.75,1532.43,1505.18,1515.73,3018380000,1515.73
5/14/2007,1505.76,1522.75,1498.34,1522.75,2918038000,1522.75
5/7/2007,1505.57,1513.8,1491.42,1505.85,2805676000,1505.85
4/30/2007,1494.07,1510.34,1476.7,1505.62,3090694000,1505.62
4/23/2007,1484.33,1498.02,1473.74,1494.07,2978394000,1494.07
4/16/2007,1452.84,1484.74,1452.84,1484.35,3001118000,1484.35
4/9/2007,1443.77,1453.11,1433.91,1452.85,2654060000,1452.85
4/2/2007,1420.83,1444.88,1416.37,1443.76,2692797500,1443.76
3/26/2007,1436.11,1437.65,1408.9,1420.86,2837362000,1420.86
3/19/2007,1386.95,1438.89,1386.95,1436.11,2901376000,1436.11
3/12/2007,1402.8,1409.34,1363.98,1386.95,3224692000,1386.95
3/5/2007,1387.11,1410.15,1373.97,1402.84,3123586000,1402.84
2/26/2007,1451.04,1456.95,1380.87,1387.17,3599964000,1387.17
2/20/2007,1455.53,1461.57,1448.36,1451.19,2368890000,1451.19
2/12/2007,1438,1457.97,1431.44,1455.54,2527498000,1455.54
2/5/2007,1448.33,1452.99,1433.44,1438.06,2686990000,1438.06
1/29/2007,1422.03,1449.33,1418.46,1448.39,2779552000,1448.39
1/22/2007,1430.47,1440.69,1416.96,1422.18,2783864000,1422.18
1/16/2007,1430.73,1435.27,1424.21,1430.5,2722427500,1430.5
1/8/2007,1409.26,1431.23,1403.97,1430.73,2822146000,1430.73
1/3/2007,1418.03,1429.42,1405.75,1409.71,3117673300,1409.71
12/26/2006,1410.75,1427.72,1410.45,1418.3,1541112500,1418.3
12/18/2006,1427.08,1431.81,1410.28,1410.76,2328566000,1410.76
12/11/2006,1409.81,1431.63,1404.75,1427.09,2707922000,1427.09
12/4/2006,1396.67,1418.27,1396.67,1409.84,2686182000,1409.84
11/27/2006,1400.95,1406.3,1377.83,1396.71,2989828000,1396.71
11/20/2006,1401.17,1407.89,1397.85,1400.95,2053727500,1400.95
11/13/2006,1380.58,1403.76,1378.8,1401.2,2761356000,1401.2
11/6/2006,1364.27,1388.92,1364.27,1380.9,2657402000,1380.9
10/30/2006,1377.3,1381.95,1360.98,1364.3,2692108000,1364.3
10/23/2006,1368.58,1389.45,1363.94,1377.34,2712532000,1377.34
10/16/2006,1365.61,1372.87,1356.87,1368.6,2526124000,1368.6
10/9/2006,1349.58,1366.63,1343.57,1365.62,2365916000,1365.62
10/2/2006,1335.82,1353.79,1327.1,1349.59,2639458000,1349.59
9/25/2006,1314.78,1340.28,1311.58,1335.85,2560806000,1335.85
9/18/2006,1319.85,1328.53,1310.94,1314.78,2409864000,1314.78
9/11/2006,1298.86,1324.65,1290.93,1319.66,2688896000,1319.66
9/5/2006,1310.94,1314.67,1292.13,1298.92,2225772500,1298.92
8/28/2006,1295.09,1312.03,1293.97,1311.01,1952878000,1311.01
8/21/2006,1302.3,1302.49,1289.82,1295.09,1831910000,1295.09
8/14/2006,1266.67,1302.3,1266.67,1302.3,2299788000,1302.3
8/7/2006,1279.31,1283.74,1261.3,1266.74,2293082000,1266.74
7/31/2006,1278.53,1292.92,1265.71,1279.36,2571830000,1279.36
7/24/2006,1240.25,1280.42,1240.25,1278.55,2560298000,1278.55
7/17/2006,1236.2,1262.56,1224.54,1240.29,2475962000,1240.29
7/10/2006,1265.46,1274.06,1228.45,1236.2,2285754000,1236.2
7/3/2006,1270.06,1280.38,1263.13,1265.48,1819212500,1265.48
6/26/2006,1244.5,1276.3,1237.59,1270.2,2367602000,1270.2
6/19/2006,1251.54,1257.96,1237.17,1244.5,2255366000,1244.5
6/12/2006,1252.27,1258.64,1219.29,1251.54,2737928000,1251.54
6/5/2006,1288.16,1288.16,1235.18,1252.3,2682616000,1252.3
5/30/2006,1280.04,1290.68,1259.38,1288.22,2381012500,1288.22
5/22/2006,1267.03,1280.54,1245.34,1280.16,2512808000,1280.16
5/15/2006,1291.19,1297.88,1256.28,1267.03,2648372000,1267.03
5/8/2006,1325.76,1326.7,1290.38,1291.24,2335326000,1291.24
5/1/2006,1310.61,1326.53,1303.46,1325.76,2392390000,1325.76
4/24/2006,1311.28,1316.04,1295.57,1310.61,2435666000,1310.61
4/17/2006,1289.12,1318.16,1280.74,1311.28,2348590000,1311.28
4/10/2006,1295.51,1300.74,1282.96,1289.12,1990310000,1289.12
4/3/2006,1302.88,1314.07,1294.18,1295.5,2285182000,1295.5
3/27/2006,1302.95,1310.15,1291.84,1294.87,2170618000,1294.87
3/20/2006,1307.25,1310.88,1295.81,1302.95,2094204000,1302.95
3/13/2006,1281.58,1310.45,1281.58,1307.25,2274080000,1307.25
3/6/2006,1287.23,1288.23,1268.42,1281.42,2250934000,1281.42
2/27/2006,1289.43,1297.57,1278.66,1287.23,2260408000,1287.23
2/21/2006,1287.24,1294.17,1281.33,1289.43,2100980000,1289.43
2/13/2006,1266.99,1289.47,1258.34,1287.24,2197072000,1287.24
2/6/2006,1264.03,1274.56,1253.61,1266.99,2337512000,1266.99
1/30/2006,1283.72,1287.94,1261.02,1264.03,2485592000,1264.03
1/23/2006,1261.49,1286.38,1259.42,1283.72,2592450000,1283.72
1/17/2006,1287.61,1287.79,1260.92,1261.49,2425750000,1261.49
1/9/2006,1285.45,1294.9,1282.78,1287.61,2321112000,1287.61
1/3/2006,1248.29,1286.09,1245.74,1285.45,2487450000,1285.45
12/27/2005,1268.66,1271.83,1246.59,1248.29,1447217500,1248.29
